Threads,Dim,CheckSym,MatTranspose,Version,Sym,Trans
1,4,0,0,SEQ,0.0000004,0.0000002
1,4,0.000001,0,SEQ,,
1,4,0,0.000001,SEQ,,
1,4,0,0,SEQ,,
1,4,0.000001,0,SEQ,,
1,4,0.000001,0.000001,IMP,0.0000006,0.0000004
1,4,0.000001,0,IMP,,
1,4,0.000001,0,IMP,,
1,4,0,0.000001,IMP,,
1,4,0,0,IMP,,
1,4,0.000012,0.000001,OMP,0.0000238,0.0000014
1,4,0.000033,0.000001,OMP,,
1,4,0.000016,0.000001,OMP,,
1,4,0.00003,0.000002,OMP,,
1,4,0.000028,0.000002,OMP,,
2,4,0.000059,0.000005,OMP,0.000113,0.0000056
2,4,0.00017,0.000007,OMP,,
2,4,0.000059,0.000003,OMP,,
2,4,0.000162,0.000007,OMP,,
2,4,0.000115,0.000006,OMP,,
3,4,0.000083,0.000004,OMP,0.000221,0.0000048
3,4,0.000084,0.000005,OMP,,
3,4,0.00016,0.000005,OMP,,
3,4,0.000115,0.000005,OMP,,
3,4,0.000663,0.000005,OMP,,
4,4,0.000098,0.000004,OMP,0.0001192,0.0000088
4,4,0.000096,0.000005,OMP,,
4,4,0.0001,0.000005,OMP,,
4,4,0.000099,0.000023,OMP,,
4,4,0.000203,0.000007,OMP,,
5,4,0.000105,0.000005,OMP,0.000117,0.000007
5,4,0.00014,0.000014,OMP,,
5,4,0.000106,0.000005,OMP,,
5,4,0.00011,0.000006,OMP,,
5,4,0.000124,0.000005,OMP,,
6,4,0.00018,0.000007,OMP,0.0002448,0.0000066
6,4,0.000282,0.000007,OMP,,
6,4,0.000313,0.000007,OMP,,
6,4,0.000144,0.000005,OMP,,
6,4,0.000305,0.000007,OMP,,
7,4,0.000142,0.000014,OMP,0.0001814,0.0000082
7,4,0.000322,0.000007,OMP,,
7,4,0.000131,0.000006,OMP,,
7,4,0.000179,0.000007,OMP,,
7,4,0.000133,0.000007,OMP,,
8,4,0.000208,0.000008,OMP,0.0002368,0.0000106
8,4,0.000328,0.000008,OMP,,
8,4,0.000335,0.00002,OMP,,
8,4,0.000157,0.000009,OMP,,
8,4,0.000156,0.000008,OMP,,
9,4,0.000247,0.000015,OMP,0.0002072,0.0000108
9,4,0.000241,0.000007,OMP,,
9,4,0.000165,0.000019,OMP,,
9,4,0.000175,0.000007,OMP,,
9,4,0.000208,0.000006,OMP,,
10,4,0.000234,0.000008,OMP,0.0002092,0.0000078
10,4,0.000196,0.000007,OMP,,
10,4,0.000236,0.000009,OMP,,
10,4,0.000193,0.000008,OMP,,
10,4,0.000187,0.000007,OMP,,
11,4,0.0002,0.000008,OMP,0.000301,0.0000082
11,4,0.000479,0.000009,OMP,,
11,4,0.000419,0.000009,OMP,,
11,4,0.000197,0.000008,OMP,,
11,4,0.00021,0.000007,OMP,,
12,4,0.000226,0.000008,OMP,0.0003982,0.000009
12,4,0.000357,0.00001,OMP,,
12,4,0.000471,0.000009,OMP,,
12,4,0.000465,0.000008,OMP,,
12,4,0.000472,0.00001,OMP,,
13,4,0.000506,0.000047,OMP,0.0004362,0.0000174
13,4,0.00056,0.000011,OMP,,
13,4,0.000518,0.00001,OMP,,
13,4,0.000344,0.00001,OMP,,
13,4,0.000253,0.000009,OMP,,
14,4,0.000609,0.00001,OMP,0.0004374,0.0000104
14,4,0.000259,0.000011,OMP,,
14,4,0.000537,0.000011,OMP,,
14,4,0.000247,0.000011,OMP,,
14,4,0.000535,0.000009,OMP,,
15,4,0.000319,0.00001,OMP,0.0002794,0.0000102
15,4,0.000273,0.000011,OMP,,
15,4,0.000269,0.000011,OMP,,
15,4,0.000266,0.000009,OMP,,
15,4,0.00027,0.00001,OMP,,
16,4,0.000553,0.00001,OMP,0.0005294,0.0000114
16,4,0.000613,0.000014,OMP,,
16,4,0.000288,0.000011,OMP,,
16,4,0.000598,0.000013,OMP,,
16,4,0.000595,0.000009,OMP,,
17,4,0.00033,0.000019,OMP,0.0004234,0.0000168
17,4,0.000344,0.000033,OMP,,
17,4,0.000285,0.00001,OMP,,
17,4,0.00057,0.000012,OMP,,
17,4,0.000588,0.00001,OMP,,
18,4,0.00033,0.000011,OMP,0.0003936,0.000014
18,4,0.000327,0.000018,OMP,,
18,4,0.000393,0.000011,OMP,,
18,4,0.000318,0.000018,OMP,,
18,4,0.0006,0.000012,OMP,,
19,4,0.000328,0.000021,OMP,0.0004896,0.0000136
19,4,0.0006,0.00001,OMP,,
19,4,0.000356,0.000011,OMP,,
19,4,0.000718,0.000013,OMP,,
19,4,0.000446,0.000013,OMP,,
20,4,0.000397,0.000013,OMP,0.000436,0.000013
20,4,0.000352,0.000012,OMP,,
20,4,0.000717,0.000014,OMP,,
20,4,0.000347,0.000013,OMP,,
20,4,0.000367,0.000013,OMP,,
21,4,0.000396,0.000019,OMP,0.0004328,0.0000128
21,4,0.000541,0.000013,OMP,,
21,4,0.000355,0.00001,OMP,,
21,4,0.000398,0.00001,OMP,,
21,4,0.000474,0.000012,OMP,,
22,4,0.000431,0.000012,OMP,0.0005004,0.0000122
22,4,0.000394,0.000011,OMP,,
22,4,0.000869,0.000012,OMP,,
22,4,0.000436,0.000013,OMP,,
22,4,0.000372,0.000013,OMP,,
23,4,0.000398,0.000016,OMP,0.0006348,0.0000132
23,4,0.000809,0.000013,OMP,,
23,4,0.000405,0.000012,OMP,,
23,4,0.000679,0.000012,OMP,,
23,4,0.000883,0.000013,OMP,,
24,4,0.000424,0.000014,OMP,0.0005596,0.0000158
24,4,0.000473,0.000021,OMP,,
24,4,0.000417,0.000013,OMP,,
24,4,0.000609,0.000015,OMP,,
24,4,0.000875,0.000016,OMP,,
25,4,0.000455,0.000015,OMP,0.00055,0.0000142
25,4,0.000963,0.000015,OMP,,
25,4,0.000437,0.000013,OMP,,
25,4,0.00045,0.000013,OMP,,
25,4,0.000445,0.000015,OMP,,
26,4,0.000825,0.000015,OMP,0.0008276,0.000014
26,4,0.000962,0.000013,OMP,,
26,4,0.000663,0.000014,OMP,,
26,4,0.001014,0.000014,OMP,,
26,4,0.000674,0.000014,OMP,,
27,4,0.000554,0.000013,OMP,0.0007428,0.0000128
27,4,0.000891,0.000013,OMP,,
27,4,0.000992,0.000012,OMP,,
27,4,0.000765,0.000013,OMP,,
27,4,0.000512,0.000013,OMP,,
28,4,0.000507,0.000015,OMP,0.0004998,0.0000182
28,4,0.000509,0.000023,OMP,,
28,4,0.000496,0.000015,OMP,,
28,4,0.000493,0.000023,OMP,,
28,4,0.000494,0.000015,OMP,,
29,4,0.001091,0.000013,OMP,0.000857,0.000015
29,4,0.000785,0.000024,OMP,,
29,4,0.000784,0.000013,OMP,,
29,4,0.000518,0.000013,OMP,,
29,4,0.001107,0.000012,OMP,,
30,4,0.000532,0.000016,OMP,0.0006192,0.0000148
30,4,0.000588,0.000015,OMP,,
30,4,0.000566,0.000014,OMP,,
30,4,0.000596,0.000016,OMP,,
30,4,0.000814,0.000013,OMP,,
31,4,0.000627,0.000015,OMP,0.0007644,0.0000148
31,4,0.00058,0.000013,OMP,,
31,4,0.000714,0.000016,OMP,,
31,4,0.00119,0.000013,OMP,,
31,4,0.000711,0.000017,OMP,,
32,4,0.001158,0.000016,OMP,0.000991,0.000015
32,4,0.000903,0.000015,OMP,,
32,4,0.000881,0.000014,OMP,,
32,4,0.001169,0.000015,OMP,,
32,4,0.000844,0.000015,OMP,,
33,4,0.001268,0.000013,OMP,0.0009552,0.0000164
33,4,0.000984,0.000014,OMP,,
33,4,0.00064,0.000016,OMP,,
33,4,0.000996,0.000016,OMP,,
33,4,0.000888,0.000023,OMP,,
34,4,0.000954,0.000036,OMP,0.0009876,0.00002
34,4,0.001323,0.000014,OMP,,
34,4,0.00108,0.000017,OMP,,
34,4,0.000928,0.000016,OMP,,
34,4,0.000653,0.000017,OMP,,
35,4,0.001371,0.000015,OMP,0.0008936,0.0000176
35,4,0.000981,0.000029,OMP,,
35,4,0.000603,0.000014,OMP,,
35,4,0.00075,0.000016,OMP,,
35,4,0.000763,0.000014,OMP,,
36,4,0.001169,0.000016,OMP,0.0008222,0.0000172
36,4,0.000601,0.000017,OMP,,
36,4,0.00091,0.000015,OMP,,
36,4,0.000619,0.000018,OMP,,
36,4,0.000812,0.00002,OMP,,
37,4,0.000626,0.000019,OMP,0.0007524,0.0000178
37,4,0.000617,0.000016,OMP,,
37,4,0.000618,0.00002,OMP,,
37,4,0.00078,0.000016,OMP,,
37,4,0.001121,0.000018,OMP,,
38,4,0.001096,0.000018,OMP,0.000955,0.0000188
38,4,0.000725,0.000019,OMP,,
38,4,0.000704,0.000018,OMP,,
38,4,0.001346,0.000021,OMP,,
38,4,0.000904,0.000018,OMP,,
39,4,0.000678,0.000019,OMP,0.001054,0.0000164
39,4,0.000974,0.000016,OMP,,
39,4,0.001056,0.000015,OMP,,
39,4,0.001262,0.000017,OMP,,
39,4,0.0013,0.000015,OMP,,
40,4,0.000697,0.000018,OMP,0.0009344,0.0000178
40,4,0.00105,0.000019,OMP,,
40,4,0.001234,0.000017,OMP,,
40,4,0.001021,0.000016,OMP,,
40,4,0.00067,0.000019,OMP,,
41,4,0.000824,0.00002,OMP,0.000903,0.0000186
41,4,0.000738,0.000019,OMP,,
41,4,0.000984,0.000018,OMP,,
41,4,0.000717,0.000018,OMP,,
41,4,0.001252,0.000018,OMP,,
42,4,0.000759,0.000017,OMP,0.0009086,0.0000212
42,4,0.00075,0.000023,OMP,,
42,4,0.000749,0.000019,OMP,,
42,4,0.001146,0.00002,OMP,,
42,4,0.001139,0.000027,OMP,,
43,4,0.000766,0.000019,OMP,0.0007822,0.0000188
43,4,0.000728,0.00002,OMP,,
43,4,0.000817,0.000017,OMP,,
43,4,0.000871,0.00002,OMP,,
43,4,0.000729,0.000018,OMP,,
44,4,0.000783,0.00002,OMP,0.0007608,0.0000198
44,4,0.000727,0.00002,OMP,,
44,4,0.000737,0.00002,OMP,,
44,4,0.000795,0.000018,OMP,,
44,4,0.000762,0.000021,OMP,,
45,4,0.000781,0.000027,OMP,0.0009856,0.0000204
45,4,0.000779,0.000019,OMP,,
45,4,0.001345,0.000019,OMP,,
45,4,0.001238,0.000018,OMP,,
45,4,0.000785,0.000019,OMP,,
46,4,0.000789,0.000019,OMP,0.0008676,0.0000212
46,4,0.000766,0.000021,OMP,,
46,4,0.000834,0.000026,OMP,,
46,4,0.001133,0.000019,OMP,,
46,4,0.000816,0.000021,OMP,,
47,4,0.000803,0.000021,OMP,0.0008576,0.000026
47,4,0.000826,0.000022,OMP,,
47,4,0.000838,0.000025,OMP,,
47,4,0.000888,0.000018,OMP,,
47,4,0.000933,0.000044,OMP,,
48,4,0.000812,0.000022,OMP,0.0011976,0.00002
48,4,0.000835,0.000021,OMP,,
48,4,0.001676,0.000018,OMP,,
48,4,0.001119,0.000019,OMP,,
48,4,0.001546,0.00002,OMP,,
49,4,0.001084,0.000028,OMP,0.0009496,0.0000228
49,4,0.000809,0.000023,OMP,,
49,4,0.000946,0.000024,OMP,,
49,4,0.000784,0.000021,OMP,,
49,4,0.001125,0.000018,OMP,,
50,4,0.000891,0.000021,OMP,0.000921,0.0000286
50,4,0.001211,0.00002,OMP,,
50,4,0.00084,0.000028,OMP,,
50,4,0.000856,0.00005,OMP,,
50,4,0.000807,0.000024,OMP,,
51,4,0.000896,0.000021,OMP,0.0009202,0.0000212
51,4,0.00092,0.00002,OMP,,
51,4,0.000942,0.00002,OMP,,
51,4,0.001018,0.000021,OMP,,
51,4,0.000825,0.000024,OMP,,
52,4,0.001506,0.00002,OMP,0.0010782,0.0000242
52,4,0.001152,0.000034,OMP,,
52,4,0.000925,0.000024,OMP,,
52,4,0.000952,0.000019,OMP,,
52,4,0.000856,0.000024,OMP,,
53,4,0.001167,0.000022,OMP,0.001045,0.0000262
53,4,0.000872,0.000033,OMP,,
53,4,0.000938,0.000023,OMP,,
53,4,0.001367,0.000022,OMP,,
53,4,0.000881,0.000031,OMP,,
54,4,0.001231,0.000031,OMP,0.0009948,0.0000232
54,4,0.000912,0.000023,OMP,,
54,4,0.000939,0.000019,OMP,,
54,4,0.000963,0.000021,OMP,,
54,4,0.000929,0.000022,OMP,,
55,4,0.000907,0.000026,OMP,0.0009716,0.0000226
55,4,0.000928,0.000022,OMP,,
55,4,0.000921,0.000024,OMP,,
55,4,0.000999,0.000019,OMP,,
55,4,0.001103,0.000022,OMP,,
56,4,0.000962,0.000021,OMP,0.0010828,0.0000228
56,4,0.001058,0.000025,OMP,,
56,4,0.000931,0.00002,OMP,,
56,4,0.00093,0.000025,OMP,,
56,4,0.001533,0.000023,OMP,,
57,4,0.000984,0.000022,OMP,0.0011278,0.0000244
57,4,0.000952,0.000031,OMP,,
57,4,0.000945,0.000023,OMP,,
57,4,0.0017,0.000023,OMP,,
57,4,0.001058,0.000023,OMP,,
58,4,0.000976,0.000021,OMP,0.0011032,0.0000234
58,4,0.001111,0.000024,OMP,,
58,4,0.00115,0.000024,OMP,,
58,4,0.001021,0.000025,OMP,,
58,4,0.001258,0.000023,OMP,,
59,4,0.001042,0.000021,OMP,0.0010354,0.000023
59,4,0.001041,0.000028,OMP,,
59,4,0.000966,0.000022,OMP,,
59,4,0.000995,0.000023,OMP,,
59,4,0.001133,0.000021,OMP,,
60,4,0.000995,0.000029,OMP,0.001014,0.0000248
60,4,0.000977,0.000023,OMP,,
60,4,0.001081,0.000024,OMP,,
60,4,0.000985,0.000024,OMP,,
60,4,0.001032,0.000024,OMP,,
61,4,0.001134,0.000028,OMP,0.0011902,0.0000244
61,4,0.001016,0.000025,OMP,,
61,4,0.001684,0.000023,OMP,,
61,4,0.001088,0.00002,OMP,,
61,4,0.001029,0.000026,OMP,,
62,4,0.001065,0.000026,OMP,0.0011406,0.0000252
62,4,0.001028,0.000025,OMP,,
62,4,0.001281,0.000025,OMP,,
62,4,0.00113,0.000021,OMP,,
62,4,0.001199,0.000029,OMP,,
63,4,0.00113,0.000025,OMP,0.001423,0.0000248
63,4,0.001907,0.000026,OMP,,
63,4,0.001144,0.000024,OMP,,
63,4,0.001362,0.000025,OMP,,
63,4,0.001572,0.000024,OMP,,
64,4,0.00112,0.000025,OMP,0.0011938,0.000028
64,4,0.001411,0.000022,OMP,,
64,4,0.00115,0.000025,OMP,,
64,4,0.001172,0.000035,OMP,,
64,4,0.001116,0.000033,OMP,,
65,4,0.00144,0.000023,OMP,0.0013146,0.000026
65,4,0.001662,0.000023,OMP,,
65,4,0.00118,0.000028,OMP,,
65,4,0.001131,0.000025,OMP,,
65,4,0.00116,0.000031,OMP,,
66,4,0.001401,0.000026,OMP,0.0012424,0.0000266
66,4,0.001225,0.000025,OMP,,
66,4,0.001223,0.000027,OMP,,
66,4,0.00115,0.000027,OMP,,
66,4,0.001213,0.000028,OMP,,
67,4,0.001209,0.000026,OMP,0.0014134,0.000029
67,4,0.00123,0.000038,OMP,,
67,4,0.001459,0.000027,OMP,,
67,4,0.001524,0.000028,OMP,,
67,4,0.001645,0.000026,OMP,,
68,4,0.001197,0.000032,OMP,0.0013118,0.0000268
68,4,0.001439,0.000025,OMP,,
68,4,0.001227,0.000027,OMP,,
68,4,0.001423,0.000025,OMP,,
68,4,0.001273,0.000025,OMP,,
69,4,0.001321,0.000024,OMP,0.001508,0.0000254
69,4,0.001294,0.000024,OMP,,
69,4,0.001948,0.000026,OMP,,
69,4,0.001783,0.000027,OMP,,
69,4,0.001194,0.000026,OMP,,
70,4,0.001785,0.000027,OMP,0.0013708,0.0000276
70,4,0.001194,0.000027,OMP,,
70,4,0.001445,0.000034,OMP,,
70,4,0.00122,0.000024,OMP,,
70,4,0.00121,0.000026,OMP,,
71,4,0.001211,0.000026,OMP,0.0012496,0.000028
71,4,0.001259,0.000031,OMP,,
71,4,0.001293,0.000027,OMP,,
71,4,0.00132,0.000026,OMP,,
71,4,0.001165,0.00003,OMP,,
72,4,0.00132,0.000023,OMP,0.001493,0.0000304
72,4,0.001371,0.000035,OMP,,
72,4,0.001583,0.000036,OMP,,
72,4,0.001922,0.00003,OMP,,
72,4,0.001269,0.000028,OMP,,
73,4,0.001813,0.000027,OMP,0.001431,0.0000284
73,4,0.001358,0.000032,OMP,,
73,4,0.001348,0.000026,OMP,,
73,4,0.001317,0.000029,OMP,,
73,4,0.001319,0.000028,OMP,,
74,4,0.001365,0.000031,OMP,0.001351,0.0000284
74,4,0.001251,0.00003,OMP,,
74,4,0.001273,0.000026,OMP,,
74,4,0.001316,0.000028,OMP,,
74,4,0.00155,0.000027,OMP,,
75,4,0.00142,0.000062,OMP,0.0014692,0.0000368
75,4,0.001597,0.000031,OMP,,
75,4,0.001399,0.000031,OMP,,
75,4,0.001643,0.000029,OMP,,
75,4,0.001287,0.000031,OMP,,
76,4,0.001999,0.000031,OMP,0.001723,0.0000342
76,4,0.001359,0.000042,OMP,,
76,4,0.002002,0.000032,OMP,,
76,4,0.001411,0.000039,OMP,,
76,4,0.001844,0.000027,OMP,,
77,4,0.001352,0.000031,OMP,0.001371,0.0000286
77,4,0.001365,0.00003,OMP,,
77,4,0.001372,0.000026,OMP,,
77,4,0.001459,0.000026,OMP,,
77,4,0.001307,0.00003,OMP,,
78,4,0.001396,0.000031,OMP,0.0015622,0.0000308
78,4,0.001371,0.000033,OMP,,
78,4,0.001491,0.000029,OMP,,
78,4,0.002109,0.000031,OMP,,
78,4,0.001444,0.00003,OMP,,
79,4,0.001477,0.000032,OMP,0.0015746,0.0000326
79,4,0.001431,0.000034,OMP,,
79,4,0.001869,0.000035,OMP,,
79,4,0.001477,0.000032,OMP,,
79,4,0.001619,0.00003,OMP,,
80,4,0.001573,0.000033,OMP,0.0014768,0.0000302
80,4,0.001388,0.000031,OMP,,
80,4,0.001532,0.00003,OMP,,
80,4,0.001471,0.000026,OMP,,
80,4,0.00142,0.000031,OMP,,
81,4,0.001554,0.000032,OMP,0.0014876,0.0000308
81,4,0.001556,0.000031,OMP,,
81,4,0.001473,0.000032,OMP,,
81,4,0.001462,0.000028,OMP,,
81,4,0.001393,0.000031,OMP,,
82,4,0.001555,0.000029,OMP,0.0015048,0.0000298
82,4,0.001517,0.000028,OMP,,
82,4,0.001405,0.00003,OMP,,
82,4,0.001481,0.000031,OMP,,
82,4,0.001566,0.000031,OMP,,
83,4,0.001539,0.00003,OMP,0.0016532,0.0000314
83,4,0.001514,0.000031,OMP,,
83,4,0.001446,0.000031,OMP,,
83,4,0.001555,0.000032,OMP,,
83,4,0.002212,0.000033,OMP,,
84,4,0.002115,0.000036,OMP,0.0018358,0.000034
84,4,0.001581,0.000038,OMP,,
84,4,0.001676,0.00003,OMP,,
84,4,0.001727,0.000038,OMP,,
84,4,0.00208,0.000028,OMP,,
85,4,0.001576,0.000033,OMP,0.0035776,0.0000362
85,4,0.005109,0.000031,OMP,,
85,4,0.001524,0.000053,OMP,,
85,4,0.001518,0.000037,OMP,,
85,4,0.008161,0.000027,OMP,,
86,4,0.001778,0.000033,OMP,0.0039006,0.0000344
86,4,0.004384,0.000037,OMP,,
86,4,0.004959,0.000031,OMP,,
86,4,0.004384,0.000035,OMP,,
86,4,0.003998,0.000036,OMP,,
87,4,0.001655,0.000036,OMP,0.0024984,0.0000328
87,4,0.005129,0.000032,OMP,,
87,4,0.001573,0.000034,OMP,,
87,4,0.001709,0.000032,OMP,,
87,4,0.002426,0.00003,OMP,,
88,4,0.001687,0.000033,OMP,0.0029266,0.0000326
88,4,0.004569,0.000033,OMP,,
88,4,0.002027,0.000033,OMP,,
88,4,0.002012,0.000034,OMP,,
88,4,0.004338,0.00003,OMP,,
89,4,0.009716,0.000073,OMP,0.004863,0.00005
89,4,0.00164,0.000034,OMP,,
89,4,0.001627,0.000033,OMP,,
89,4,0.009657,0.000078,OMP,,
89,4,0.001675,0.000032,OMP,,
90,4,0.005181,0.000028,OMP,0.0073432,0.0003536
90,4,0.009641,0.001571,OMP,,
90,4,0.008665,0.000028,OMP,,
90,4,0.003571,0.000034,OMP,,
90,4,0.009658,0.000107,OMP,,
91,4,0.001896,0.000035,OMP,0.004152,0.000046
91,4,0.00509,0.000032,OMP,,
91,4,0.002098,0.000033,OMP,,
91,4,0.009951,0.000092,OMP,,
91,4,0.001725,0.000038,OMP,,
92,4,0.009735,0.000102,OMP,0.0041964,0.0000494
92,4,0.002015,0.000039,OMP,,
92,4,0.004537,0.000035,OMP,,
92,4,0.002477,0.000035,OMP,,
92,4,0.002218,0.000036,OMP,,
93,4,0.009669,0.000054,OMP,0.0045572,0.0000372
93,4,0.003193,0.000034,OMP,,
93,4,0.00168,0.000036,OMP,,
93,4,0.006064,0.00003,OMP,,
93,4,0.00218,0.000032,OMP,,
94,4,0.009815,0.000032,OMP,0.0086396,0.0028826
94,4,0.003908,0.000038,OMP,,
94,4,0.009672,0.000083,OMP,,
94,4,0.009987,0.009446,OMP,,
94,4,0.009816,0.004814,OMP,,
95,4,0.009632,0.009513,OMP,0.0088494,0.0057178
95,4,0.009845,0.009549,OMP,,
95,4,0.007472,0.000037,OMP,,
95,4,0.009658,0.009453,OMP,,
95,4,0.00764,0.000037,OMP,,
96,4,0.009714,0.009459,OMP,0.0097752,0.0041366
96,4,0.009849,0.004817,OMP,,
96,4,0.009802,0.001583,OMP,,
96,4,0.009881,0.000041,OMP,,
96,4,0.00963,0.004783,OMP,,
1,8,0.000001,0,SEQ,0.0000008,0
1,8,0.000001,0,SEQ,,
1,8,0.000001,0,SEQ,,
1,8,0.000001,0,SEQ,,
1,8,0,0,SEQ,,
1,8,0.000002,0.000001,IMP,0.000001,0.0000002
1,8,0.000001,0,IMP,,
1,8,0,0,IMP,,
1,8,0.000001,0,IMP,,
1,8,0.000001,0,IMP,,
1,8,0.000013,0.000001,OMP,0.0000146,0.0000014
1,8,0.00003,0.000003,OMP,,
1,8,0.00001,0.000001,OMP,,
1,8,0.00001,0.000001,OMP,,
1,8,0.00001,0.000001,OMP,,
2,8,0.000115,0.000004,OMP,0.000081,0.0000044
2,8,0.000116,0.000005,OMP,,
2,8,0.000059,0.000004,OMP,,
2,8,0.000059,0.000004,OMP,,
2,8,0.000056,0.000005,OMP,,
3,8,0.000171,0.000007,OMP,0.0001318,0.0000066
3,8,0.00016,0.000007,OMP,,
3,8,0.000089,0.000005,OMP,,
3,8,0.000159,0.000008,OMP,,
3,8,0.00008,0.000006,OMP,,
4,8,0.000096,0.000008,OMP,0.0001004,0.000007
4,8,0.000103,0.000006,OMP,,
4,8,0.000101,0.000007,OMP,,
4,8,0.000099,0.000007,OMP,,
4,8,0.000103,0.000007,OMP,,
5,8,0.0001,0.000007,OMP,0.0001656,0.0000074
5,8,0.000223,0.000008,OMP,,
5,8,0.000165,0.000007,OMP,,
5,8,0.000231,0.000007,OMP,,
5,8,0.000109,0.000008,OMP,,
6,8,0.000122,0.000008,OMP,0.0001422,0.0000076
6,8,0.000231,0.000008,OMP,,
6,8,0.000122,0.000007,OMP,,
6,8,0.000112,0.000007,OMP,,
6,8,0.000124,0.000008,OMP,,
7,8,0.000143,0.000007,OMP,0.0001848,0.000008
7,8,0.000142,0.000008,OMP,,
7,8,0.000146,0.000008,OMP,,
7,8,0.000194,0.000008,OMP,,
7,8,0.000299,0.000009,OMP,,
8,8,0.000153,0.000007,OMP,0.0001584,0.0000082
8,8,0.000158,0.000009,OMP,,
8,8,0.000154,0.000008,OMP,,
8,8,0.000164,0.000009,OMP,,
8,8,0.000163,0.000008,OMP,,
9,8,0.000212,0.000016,OMP,0.0002722,0.0000106
9,8,0.000416,0.000009,OMP,,
9,8,0.000407,0.00001,OMP,,
9,8,0.000162,0.000009,OMP,,
9,8,0.000164,0.000009,OMP,,
10,8,0.000445,0.00001,OMP,0.0003734,0.0000098
10,8,0.000187,0.00001,OMP,,
10,8,0.000399,0.000009,OMP,,
10,8,0.000402,0.00001,OMP,,
10,8,0.000434,0.00001,OMP,,
11,8,0.000205,0.000009,OMP,0.0003422,0.0000092
11,8,0.000416,0.000009,OMP,,
11,8,0.000445,0.000011,OMP,,
11,8,0.000254,0.000009,OMP,,
11,8,0.000391,0.000008,OMP,,
12,8,0.000491,0.000009,OMP,0.0004386,0.0000096
12,8,0.000479,0.00001,OMP,,
12,8,0.000542,0.000011,OMP,,
12,8,0.000461,0.000009,OMP,,
12,8,0.00022,0.000009,OMP,,
13,8,0.000268,0.000017,OMP,0.0002742,0.000013
13,8,0.00029,0.000009,OMP,,
13,8,0.00028,0.00002,OMP,,
13,8,0.00024,0.000009,OMP,,
13,8,0.000293,0.00001,OMP,,
14,8,0.000546,0.00001,OMP,0.000388,0.000011
14,8,0.000306,0.000009,OMP,,
14,8,0.000243,0.00001,OMP,,
14,8,0.000548,0.00001,OMP,,
14,8,0.000297,0.000016,OMP,,
15,8,0.000261,0.000011,OMP,0.0002754,0.00001
15,8,0.000301,0.00001,OMP,,
15,8,0.000289,0.000008,OMP,,
15,8,0.000265,0.000011,OMP,,
15,8,0.000261,0.00001,OMP,,
16,8,0.000565,0.000011,OMP,0.0005674,0.0000108
16,8,0.000558,0.000011,OMP,,
16,8,0.000515,0.000011,OMP,,
16,8,0.000611,0.00001,OMP,,
16,8,0.000588,0.000011,OMP,,
17,8,0.000636,0.00001,OMP,0.0004744,0.0000114
17,8,0.000632,0.000017,OMP,,
17,8,0.000496,0.000008,OMP,,
17,8,0.000318,0.000012,OMP,,
17,8,0.00029,0.00001,OMP,,
18,8,0.000775,0.000021,OMP,0.0004244,0.0000126
18,8,0.000357,0.000011,OMP,,
18,8,0.000322,0.00001,OMP,,
18,8,0.000332,0.000009,OMP,,
18,8,0.000336,0.000012,OMP,,
19,8,0.000619,0.000009,OMP,0.0004408,0.0000108
19,8,0.000366,0.000011,OMP,,
19,8,0.000368,0.000012,OMP,,
19,8,0.000382,0.000012,OMP,,
19,8,0.000469,0.00001,OMP,,
20,8,0.000384,0.000012,OMP,0.0005646,0.000012
20,8,0.000756,0.000013,OMP,,
20,8,0.00036,0.000012,OMP,,
20,8,0.000767,0.000012,OMP,,
20,8,0.000556,0.000011,OMP,,
21,8,0.000709,0.000009,OMP,0.0006842,0.000014
21,8,0.000806,0.000013,OMP,,
21,8,0.000801,0.000021,OMP,,
21,8,0.000365,0.000014,OMP,,
21,8,0.00074,0.000013,OMP,,
22,8,0.000444,0.000013,OMP,0.0004586,0.0000116
22,8,0.000423,0.000012,OMP,,
22,8,0.000376,0.000012,OMP,,
22,8,0.000673,0.00001,OMP,,
22,8,0.000377,0.000011,OMP,,
23,8,0.000396,0.00001,OMP,0.0005042,0.0000138
23,8,0.000438,0.000014,OMP,,
23,8,0.000419,0.000019,OMP,,
23,8,0.0004,0.000013,OMP,,
23,8,0.000868,0.000013,OMP,,
24,8,0.000467,0.000014,OMP,0.0005436,0.0000136
24,8,0.00085,0.000015,OMP,,
24,8,0.000563,0.000014,OMP,,
24,8,0.000429,0.000013,OMP,,
24,8,0.000409,0.000012,OMP,,
25,8,0.000458,0.000014,OMP,0.0004864,0.0000134
25,8,0.000629,0.000015,OMP,,
25,8,0.000482,0.000013,OMP,,
25,8,0.000425,0.000011,OMP,,
25,8,0.000438,0.000014,OMP,,
26,8,0.000511,0.000013,OMP,0.0005528,0.0000154
26,8,0.000515,0.000015,OMP,,
26,8,0.000752,0.000014,OMP,,
26,8,0.000493,0.000013,OMP,,
26,8,0.000493,0.000022,OMP,,
27,8,0.001005,0.000015,OMP,0.0007932,0.0000144
27,8,0.000991,0.000014,OMP,,
27,8,0.000503,0.000015,OMP,,
27,8,0.000997,0.000014,OMP,,
27,8,0.00047,0.000014,OMP,,
28,8,0.001052,0.000015,OMP,0.0006706,0.0000152
28,8,0.00049,0.000013,OMP,,
28,8,0.000505,0.000015,OMP,,
28,8,0.000806,0.000013,OMP,,
28,8,0.0005,0.00002,OMP,,
