Processes,Dim,CheckSym,MatTranspose,Version
1,16,0.000004,0.000002,SEQ
1,16,0.000001,0.000001,SEQ
1,16,0.000004,0.000002,SEQ
1,16,0.000001,0.000001,SEQ
1,16,0.000003,0.000003,SEQ
1,16,0.000025,0.000001,MPI B
1,16,0.000022,0.000001,MPI B
1,16,0.000017,0.000001,MPI B
1,16,0.000017,0.000001,MPI B
1,16,0.000017,0.000002,MPI B
2,16,0.001046,0.000025,MPI B
2,16,0.000104,0.000021,MPI B
2,16,0.000139,0.000021,MPI B
2,16,0.000477,0.000020,MPI B
2,16,0.000901,0.000022,MPI B
3,16,0.000072,0.000029,MPI B
3,16,0.000390,0.000031,MPI B
3,16,0.000341,0.000029,MPI B
3,16,0.000232,0.000028,MPI B
3,16,0.000293,0.000031,MPI B
4,16,0.000059,0.000036,MPI B
4,16,0.000052,0.000038,MPI B
4,16,0.000158,0.000036,MPI B
4,16,0.000103,0.000036,MPI B
4,16,0.000059,0.000037,MPI B
5,16,0.000196,0.000043,MPI B
5,16,0.001154,0.000041,MPI B
5,16,0.000883,0.000517,MPI B
5,16,0.000875,0.000042,MPI B
5,16,0.000316,0.000321,MPI B
6,16,0.000484,0.000468,MPI B
6,16,0.000222,0.000523,MPI B
6,16,0.000721,0.000375,MPI B
6,16,0.000169,0.000061,MPI B
6,16,0.000737,0.000050,MPI B
7,16,0.000484,0.000419,MPI B
7,16,0.000511,0.000381,MPI B
7,16,0.000164,0.000339,MPI B
7,16,0.000560,0.000382,MPI B
7,16,0.000330,0.000376,MPI B
8,16,0.000113,0.000450,MPI B
8,16,0.000917,0.000335,MPI B
8,16,0.000384,0.000050,MPI B
8,16,0.000073,0.000354,MPI B
8,16,0.000623,0.000447,MPI B
9,16,0.000894,0.000486,MPI B
9,16,0.000900,0.000372,MPI B
9,16,0.000735,0.000375,MPI B
9,16,0.000370,0.000415,MPI B
9,16,0.000506,0.000039,MPI B
10,16,0.000073,0.000037,MPI B
10,16,0.000203,0.000034,MPI B
10,16,0.000383,0.000525,MPI B
10,16,0.000795,0.000398,MPI B
10,16,0.000773,0.000410,MPI B
11,16,0.000081,0.000329,MPI B
11,16,0.000077,0.000034,MPI B
11,16,0.000349,0.000364,MPI B
11,16,0.000278,0.000484,MPI B
11,16,0.000311,0.000038,MPI B
12,16,0.000386,0.000476,MPI B
12,16,0.000077,0.000043,MPI B
12,16,0.000247,0.000461,MPI B
12,16,0.000363,0.000057,MPI B
12,16,0.000095,0.000034,MPI B
13,16,0.000444,0.000366,MPI B
13,16,0.000389,0.000029,MPI B
13,16,0.000172,0.000047,MPI B
13,16,0.000198,0.000369,MPI B
13,16,0.000613,0.000435,MPI B
14,16,0.000642,0.000040,MPI B
14,16,0.000318,0.000050,MPI B
14,16,0.000243,0.000365,MPI B
14,16,0.000282,0.000034,MPI B
14,16,0.000284,0.000031,MPI B
15,16,0.000497,0.000104,MPI B
15,16,0.000592,0.000390,MPI B
15,16,0.000607,0.000409,MPI B
15,16,0.000296,0.000405,MPI B
15,16,0.000547,0.000435,MPI B
16,16,0.000364,0.000421,MPI B
16,16,0.000293,0.000491,MPI B
16,16,0.000122,0.000497,MPI B
16,16,0.000658,0.000047,MPI B
16,16,0.000441,0.000487,MPI B
17,16,0.000101,0.000444,MPI B
17,16,0.000278,0.000422,MPI B
17,16,0.000824,0.000499,MPI B
17,16,0.000105,0.000061,MPI B
17,16,0.000176,0.000517,MPI B
18,16,0.000567,0.000505,MPI B
18,16,0.000222,0.000037,MPI B
18,16,0.000439,0.000345,MPI B
18,16,0.000219,0.000487,MPI B
18,16,0.000590,0.000431,MPI B
19,16,0.000448,0.000044,MPI B
19,16,0.000325,0.000510,MPI B
19,16,0.000090,0.000515,MPI B
19,16,0.000312,0.000417,MPI B
19,16,0.000448,0.000467,MPI B
20,16,0.000103,0.000429,MPI B
20,16,0.000499,0.000504,MPI B
20,16,0.000720,0.000387,MPI B
20,16,0.000870,0.000440,MPI B
20,16,0.000550,0.000408,MPI B
21,16,0.000677,0.000045,MPI B
21,16,0.000099,0.000504,MPI B
21,16,0.000539,0.000505,MPI B
21,16,0.000541,0.000427,MPI B
21,16,0.000442,0.000450,MPI B
22,16,0.000105,0.000494,MPI B
22,16,0.000581,0.000062,MPI B
22,16,0.000140,0.000509,MPI B
22,16,0.000115,0.000055,MPI B
22,16,0.000105,0.000405,MPI B
23,16,0.000494,0.000515,MPI B
23,16,0.000135,0.000519,MPI B
23,16,0.000202,0.000490,MPI B
23,16,0.000263,0.000438,MPI B
23,16,0.000223,0.000413,MPI B
24,16,0.000211,0.000416,MPI B
24,16,0.000154,0.000509,MPI B
24,16,0.000391,0.000481,MPI B
24,16,0.000097,0.000108,MPI B
24,16,0.000776,0.000041,MPI B
25,16,0.000324,0.000526,MPI B
25,16,0.000657,0.000473,MPI B
25,16,0.000393,0.000060,MPI B
25,16,0.000627,0.000473,MPI B
25,16,0.000317,0.000437,MPI B
26,16,0.000565,0.000475,MPI B
26,16,0.001126,0.000480,MPI B
26,16,0.000291,0.000055,MPI B
26,16,0.000130,0.000503,MPI B
26,16,0.000683,0.000449,MPI B
27,16,0.000758,0.000484,MPI B
27,16,0.000217,0.000464,MPI B
27,16,0.000247,0.000051,MPI B
27,16,0.001413,0.000496,MPI B
27,16,0.001372,0.000446,MPI B
28,16,0.000312,0.000489,MPI B
28,16,0.001058,0.000491,MPI B
28,16,0.000135,0.000048,MPI B
28,16,0.000281,0.000448,MPI B
28,16,0.000486,0.000471,MPI B
29,16,0.000800,0.000062,MPI B
29,16,0.000578,0.000494,MPI B
29,16,0.000233,0.000056,MPI B
29,16,0.000457,0.000489,MPI B
29,16,0.000404,0.000507,MPI B
30,16,0.000489,0.000481,MPI B
30,16,0.000116,0.000485,MPI B
30,16,0.000524,0.000479,MPI B
30,16,0.000839,0.000497,MPI B
30,16,0.000540,0.000456,MPI B
31,16,0.000716,0.000048,MPI B
31,16,0.000300,0.000471,MPI B
31,16,0.000359,0.000456,MPI B
31,16,0.000124,0.000496,MPI B
31,16,0.000567,0.000456,MPI B
32,16,0.000216,0.000048,MPI B
32,16,0.001323,0.000053,MPI B
32,16,0.000286,0.000032,MPI B
32,16,0.000649,0.000490,MPI B
32,16,0.000486,0.000485,MPI B
33,16,0.000886,0.000494,MPI B
33,16,0.000138,0.000494,MPI B
33,16,0.000489,0.000504,MPI B
33,16,0.000183,0.000040,MPI B
33,16,0.000421,0.000496,MPI B
34,16,0.000138,0.000041,MPI B
34,16,0.000478,0.000514,MPI B
34,16,0.001171,0.000495,MPI B
34,16,0.001435,0.000444,MPI B
34,16,0.001248,0.000501,MPI B
35,16,0.000130,0.000518,MPI B
35,16,0.000166,0.000501,MPI B
35,16,0.000329,0.000035,MPI B
35,16,0.000319,0.000054,MPI B
35,16,0.000214,0.000491,MPI B
36,16,0.000144,0.000492,MPI B
36,16,0.000963,0.000049,MPI B
36,16,0.000131,0.000517,MPI B
36,16,0.000138,0.000516,MPI B
36,16,0.000132,0.000478,MPI B
37,16,0.000120,0.000499,MPI B
37,16,0.000143,0.000057,MPI B
37,16,0.000328,0.000503,MPI B
37,16,0.000568,0.000491,MPI B
37,16,0.000276,0.000044,MPI B
38,16,0.000127,0.000259,MPI B
38,16,0.000449,0.000467,MPI B
38,16,0.000387,0.000063,MPI B
38,16,0.000170,0.000050,MPI B
38,16,0.000159,0.000521,MPI B
39,16,0.000332,0.000050,MPI B
39,16,0.000182,0.000512,MPI B
39,16,0.000126,0.000050,MPI B
39,16,0.000491,0.000495,MPI B
39,16,0.000319,0.000512,MPI B
40,16,0.001412,0.000038,MPI B
40,16,0.000617,0.000076,MPI B
40,16,0.000532,0.000511,MPI B
40,16,0.000217,0.000487,MPI B
40,16,0.000921,0.000519,MPI B
41,16,0.000239,0.000495,MPI B
41,16,0.000196,0.000525,MPI B
41,16,0.000191,0.000054,MPI B
41,16,0.000186,0.000525,MPI B
41,16,0.000440,0.000524,MPI B
42,16,0.000484,0.000495,MPI B
42,16,0.000241,0.000501,MPI B
42,16,0.000885,0.000057,MPI B
42,16,0.000401,0.000055,MPI B
42,16,0.000304,0.000513,MPI B
43,16,0.000585,0.000491,MPI B
43,16,0.000337,0.000525,MPI B
43,16,0.000170,0.000042,MPI B
43,16,0.000136,0.000497,MPI B
43,16,0.000825,0.000480,MPI B
44,16,0.000876,0.000494,MPI B
44,16,0.000157,0.000495,MPI B
44,16,0.000146,0.000509,MPI B
44,16,0.000873,0.000517,MPI B
44,16,0.000408,0.000502,MPI B
45,16,0.000510,0.000538,MPI B
45,16,0.000868,0.000496,MPI B
45,16,0.000797,0.000521,MPI B
45,16,0.000438,0.000507,MPI B
45,16,0.000304,0.000060,MPI B
46,16,0.000165,0.000552,MPI B
46,16,0.000182,0.000497,MPI B
46,16,0.000700,0.000499,MPI B
46,16,0.000487,0.000505,MPI B
46,16,0.000914,0.000067,MPI B
47,16,0.000165,0.000530,MPI B
47,16,0.000280,0.000495,MPI B
47,16,0.000144,0.000522,MPI B
47,16,0.000285,0.000507,MPI B
47,16,0.000660,0.000063,MPI B
48,16,0.000839,0.000486,MPI B
48,16,0.000449,0.000500,MPI B
48,16,0.000749,0.000520,MPI B
48,16,0.000155,0.000507,MPI B
48,16,0.000185,0.000549,MPI B
49,16,0.000209,0.000515,MPI B
49,16,0.000194,0.000522,MPI B
49,16,0.000215,0.000521,MPI B
49,16,0.000200,0.000535,MPI B
49,16,0.000171,0.000094,MPI B
50,16,0.000833,0.000052,MPI B
50,16,0.000414,0.000521,MPI B
50,16,0.000172,0.000067,MPI B
50,16,0.000226,0.000052,MPI B
50,16,0.000185,0.000051,MPI B
51,16,0.000159,0.000054,MPI B
51,16,0.000166,0.000052,MPI B
51,16,0.000426,0.000534,MPI B
51,16,0.000464,0.000483,MPI B
51,16,0.000491,0.000490,MPI B
52,16,0.000199,0.000054,MPI B
52,16,0.000478,0.000503,MPI B
52,16,0.000141,0.000530,MPI B
52,16,0.001074,0.000491,MPI B
52,16,0.001606,0.000495,MPI B
53,16,0.000771,0.000482,MPI B
53,16,0.000180,0.000539,MPI B
53,16,0.000400,0.000503,MPI B
53,16,0.000505,0.000033,MPI B
53,16,0.000496,0.000537,MPI B
54,16,0.000696,0.000056,MPI B
54,16,0.000500,0.000032,MPI B
54,16,0.000329,0.000495,MPI B
54,16,0.000481,0.000471,MPI B
54,16,0.001027,0.000518,MPI B
55,16,0.001040,0.000531,MPI B
55,16,0.001533,0.000491,MPI B
55,16,0.000218,0.000546,MPI B
55,16,0.000521,0.000554,MPI B
55,16,0.000515,0.000532,MPI B
56,16,0.000558,0.000053,MPI B
56,16,0.000691,0.000541,MPI B
56,16,0.000636,0.000510,MPI B
56,16,0.000671,0.000102,MPI B
56,16,0.001768,0.000499,MPI B
57,16,0.001605,0.000041,MPI B
57,16,0.000270,0.000531,MPI B
57,16,0.000410,0.000501,MPI B
57,16,0.000222,0.000519,MPI B
57,16,0.001169,0.000507,MPI B
58,16,0.001027,0.000481,MPI B
58,16,0.001730,0.000510,MPI B
58,16,0.000179,0.000523,MPI B
58,16,0.000313,0.000044,MPI B
58,16,0.000215,0.000553,MPI B
59,16,0.000178,0.000553,MPI B
59,16,0.000622,0.000499,MPI B
59,16,0.000517,0.000492,MPI B
59,16,0.002086,0.000493,MPI B
59,16,0.000511,0.000530,MPI B
60,16,0.001061,0.000571,MPI B
60,16,0.000192,0.000529,MPI B
60,16,0.001212,0.000521,MPI B
60,16,0.000647,0.000500,MPI B
60,16,0.000519,0.000067,MPI B
61,16,0.000959,0.000507,MPI B
61,16,0.000684,0.000056,MPI B
61,16,0.001142,0.000059,MPI B
61,16,0.001055,0.000067,MPI B
61,16,0.000509,0.000556,MPI B
62,16,0.000742,0.005325,MPI B
62,16,0.000535,0.000511,MPI B
62,16,0.001281,0.000506,MPI B
62,16,0.000572,0.000514,MPI B
62,16,0.000217,0.000529,MPI B
63,16,0.000250,0.000561,MPI B
63,16,0.000175,0.000040,MPI B
63,16,0.000218,0.000556,MPI B
63,16,0.002014,0.000480,MPI B
63,16,0.000516,0.000535,MPI B
64,16,0.001616,0.000493,MPI B
64,16,0.001321,0.000515,MPI B
64,16,0.000222,0.000085,MPI B
64,16,0.000425,0.000547,MPI B
64,16,0.001138,0.000484,MPI B
65,16,0.001168,0.000523,MPI B
65,16,0.001911,0.000509,MPI B
65,16,0.000526,0.000565,MPI B
65,16,0.001145,0.000039,MPI B
65,16,0.000427,0.000514,MPI B
66,16,0.001074,0.000514,MPI B
66,16,0.001318,0.000515,MPI B
66,16,0.000377,0.000550,MPI B
66,16,0.001190,0.000492,MPI B
66,16,0.000748,0.000048,MPI B
67,16,0.001445,0.000496,MPI B
67,16,0.000315,0.000583,MPI B
67,16,0.001288,0.000543,MPI B
67,16,0.001519,0.000110,MPI B
67,16,0.000676,0.000484,MPI B
68,16,0.000676,0.000525,MPI B
68,16,0.001610,0.000523,MPI B
68,16,0.001631,0.000521,MPI B
68,16,0.001052,0.000550,MPI B
68,16,0.001468,0.000058,MPI B
69,16,0.000761,0.000513,MPI B
69,16,0.001077,0.000060,MPI B
69,16,0.002046,0.000497,MPI B
69,16,0.000991,0.000507,MPI B
69,16,0.001086,0.000499,MPI B
70,16,0.000259,0.000148,MPI B
70,16,0.000689,0.000511,MPI B
70,16,0.001009,0.000505,MPI B
70,16,0.001413,0.000524,MPI B
70,16,0.001553,0.000557,MPI B
71,16,0.000756,0.000042,MPI B
71,16,0.000796,0.000077,MPI B
71,16,0.000190,0.000533,MPI B
71,16,0.000231,0.000549,MPI B
71,16,0.001220,0.000519,MPI B
72,16,0.000663,0.000515,MPI B
72,16,0.000230,0.000535,MPI B
72,16,0.000870,0.000501,MPI B
72,16,0.000305,0.000536,MPI B
72,16,0.000264,0.000549,MPI B
73,16,0.000859,0.000508,MPI B
73,16,0.000875,0.000530,MPI B
73,16,0.001154,0.000509,MPI B
73,16,0.000219,0.000588,MPI B
73,16,0.000234,0.000568,MPI B
74,16,0.000231,0.000542,MPI B
74,16,0.000377,0.000557,MPI B
74,16,0.000498,0.000563,MPI B
74,16,0.000789,0.000512,MPI B
74,16,0.000683,0.000535,MPI B
75,16,0.000819,0.000518,MPI B
75,16,0.000689,0.000531,MPI B
75,16,0.000717,0.000052,MPI B
75,16,0.001328,0.000075,MPI B
75,16,0.000622,0.000500,MPI B
76,16,0.000908,0.000543,MPI B
76,16,0.000204,0.000047,MPI B
76,16,0.000289,0.000537,MPI B
76,16,0.000598,0.000546,MPI B
76,16,0.000257,0.000055,MPI B
77,16,0.000282,0.000083,MPI B
77,16,0.001116,0.000060,MPI B
77,16,0.000667,0.000056,MPI B
77,16,0.000285,0.000547,MPI B
77,16,0.000263,0.000066,MPI B
78,16,0.001076,0.000506,MPI B
78,16,0.000719,0.000513,MPI B
78,16,0.013146,0.000525,MPI B
78,16,0.000287,0.000547,MPI B
78,16,0.000239,0.000519,MPI B
79,16,0.000960,0.000515,MPI B
79,16,0.001209,0.000070,MPI B
79,16,0.000886,0.000546,MPI B
79,16,0.002124,0.000053,MPI B
79,16,0.001143,0.000570,MPI B
80,16,0.000861,0.000499,MPI B
80,16,0.000515,0.000041,MPI B
80,16,0.000516,0.000561,MPI B
80,16,0.000821,0.000503,MPI B
80,16,0.000242,0.000554,MPI B
81,16,0.000360,0.000532,MPI B
81,16,0.000284,0.000563,MPI B
81,16,0.000647,0.000549,MPI B
81,16,0.000271,0.000555,MPI B
81,16,0.000515,0.000515,MPI B
82,16,0.001449,0.000515,MPI B
82,16,0.000284,0.000554,MPI B
82,16,0.000682,0.000060,MPI B
82,16,0.000293,0.000052,MPI B
82,16,0.001021,0.000550,MPI B
83,16,0.001331,0.000551,MPI B
83,16,0.000486,0.000538,MPI B
83,16,0.000875,0.000548,MPI B
83,16,0.001161,0.000062,MPI B
83,16,0.000544,0.000540,MPI B
84,16,0.000302,0.000549,MPI B
84,16,0.000958,0.000051,MPI B
84,16,0.000462,0.000540,MPI B
84,16,0.000921,0.000570,MPI B
84,16,0.001131,0.000540,MPI B
85,16,0.000582,0.000581,MPI B
85,16,0.000285,0.000567,MPI B
85,16,0.000521,0.000582,MPI B
85,16,0.000823,0.000540,MPI B
85,16,0.000577,0.000564,MPI B
86,16,0.000320,0.000044,MPI B
86,16,0.000345,0.000566,MPI B
86,16,0.000978,0.000525,MPI B
86,16,0.000318,0.000044,MPI B
86,16,0.012231,0.000101,MPI B
87,16,0.000501,0.000579,MPI B
87,16,0.000803,0.000575,MPI B
87,16,0.001014,0.000044,MPI B
87,16,0.002468,0.000580,MPI B
87,16,0.012874,0.000585,MPI B
88,16,0.000381,0.000601,MPI B
88,16,0.002016,0.000574,MPI B
88,16,0.000289,0.000561,MPI B
88,16,0.000834,0.000068,MPI B
88,16,0.013534,0.012238,MPI B
89,16,0.000296,0.000071,MPI B
89,16,0.000528,0.000558,MPI B
89,16,0.012904,0.000571,MPI B
89,16,0.000345,0.000111,MPI B
89,16,0.000549,0.000571,MPI B
90,16,0.002540,0.000548,MPI B
90,16,0.000408,0.000552,MPI B
90,16,0.012421,0.000555,MPI B
90,16,0.022673,0.000086,MPI B
90,16,0.000483,0.000597,MPI B
91,16,0.000612,0.000577,MPI B
91,16,0.000339,0.000570,MPI B
91,16,0.000969,0.000558,MPI B
91,16,0.000668,0.000065,MPI B
91,16,0.001106,0.000537,MPI B
92,16,0.000347,0.000580,MPI B
92,16,0.000364,0.000575,MPI B
92,16,0.000876,0.000572,MPI B
92,16,0.014302,0.012266,MPI B
92,16,0.000944,0.000557,MPI B
93,16,0.002422,0.000538,MPI B
93,16,0.000628,0.000568,MPI B
93,16,0.038144,0.000605,MPI B
93,16,0.012502,0.000105,MPI B
93,16,0.000462,0.000565,MPI B
94,16,0.002436,0.000071,MPI B
94,16,0.013308,0.000065,MPI B
94,16,0.001177,0.000584,MPI B
94,16,0.012306,0.000581,MPI B
94,16,0.038472,0.000541,MPI B
95,16,0.000397,0.000576,MPI B
95,16,0.002736,0.000566,MPI B
95,16,0.015454,0.000073,MPI B
95,16,0.012346,0.012413,MPI B
95,16,0.012316,0.000554,MPI B
96,16,0.000361,0.000558,MPI B
96,16,0.012454,0.000588,MPI B
96,16,0.001247,0.000561,MPI B
96,16,0.012514,0.000595,MPI B
96,16,0.001951,0.000567,MPI B
16,16,0.000409,0.000179,MPI ATA
16,16,0.000119,0.000192,MPI ATA
16,16,0.000090,0.000177,MPI ATA
16,16,0.000087,0.000149,MPI ATA
16,16,0.000387,0.000183,MPI ATA
1,16,0.000021,0.000001,MPI DT
1,16,0.000023,0.000001,MPI DT
1,16,0.000019,0.000001,MPI DT
1,16,0.000019,0.000001,MPI DT
1,16,0.000018,0.000001,MPI DT
2,16,0.000046,0.000042,MPI DT
2,16,0.000300,0.000039,MPI DT
2,16,0.000078,0.000040,MPI DT
2,16,0.000060,0.000036,MPI DT
2,16,0.000046,0.000036,MPI DT
3,16,0.000206,0.000031,MPI DT
3,16,0.000049,0.000033,MPI DT
3,16,0.000126,0.000033,MPI DT
3,16,0.000659,0.000036,MPI DT
3,16,0.000046,0.000036,MPI DT
4,16,0.000370,0.000037,MPI DT
4,16,0.000243,0.000037,MPI DT
4,16,0.000093,0.000033,MPI DT
4,16,0.000058,0.000035,MPI DT
4,16,0.000279,0.000036,MPI DT
5,16,0.000057,0.000034,MPI DT
5,16,0.000054,0.000035,MPI DT
5,16,0.000627,0.000035,MPI DT
5,16,0.000207,0.000034,MPI DT
5,16,0.000928,0.000042,MPI DT
6,16,0.000746,0.000040,MPI DT
6,16,0.000057,0.000045,MPI DT
6,16,0.000618,0.000035,MPI DT
6,16,0.000675,0.000055,MPI DT
6,16,0.000685,0.000054,MPI DT
7,16,0.000057,0.000049,MPI DT
7,16,0.000350,0.000043,MPI DT
7,16,0.000262,0.000060,MPI DT
7,16,0.000250,0.000122,MPI DT
7,16,0.000605,0.000042,MPI DT
8,16,0.000650,0.000071,MPI DT
8,16,0.000510,0.000040,MPI DT
8,16,0.000437,0.000040,MPI DT
8,16,0.000453,0.000065,MPI DT
8,16,0.000212,0.000055,MPI DT
9,16,0.000164,0.000046,MPI DT
9,16,0.000087,0.000055,MPI DT
9,16,0.000204,0.000046,MPI DT
9,16,0.000427,0.000056,MPI DT
9,16,0.000453,0.000042,MPI DT
10,16,0.000487,0.000060,MPI DT
10,16,0.000565,0.000059,MPI DT
10,16,0.000504,0.000054,MPI DT
10,16,0.000151,0.000059,MPI DT
10,16,0.000352,0.000048,MPI DT
11,16,0.000080,0.000333,MPI DT
11,16,0.000093,0.000405,MPI DT
11,16,0.000671,0.000085,MPI DT
11,16,0.000226,0.000063,MPI DT
11,16,0.000133,0.000062,MPI DT
12,16,0.000238,0.000040,MPI DT
12,16,0.000141,0.000065,MPI DT
12,16,0.000176,0.000056,MPI DT
12,16,0.000164,0.000054,MPI DT
12,16,0.000271,0.000055,MPI DT
13,16,0.000296,0.000069,MPI DT
13,16,0.000522,0.000075,MPI DT
13,16,0.000149,0.000056,MPI DT
13,16,0.000347,0.000057,MPI DT
13,16,0.000920,0.000084,MPI DT
14,16,0.000275,0.000422,MPI DT
14,16,0.000113,0.000075,MPI DT
14,16,0.000320,0.000065,MPI DT
14,16,0.000329,0.000540,MPI DT
14,16,0.000094,0.000080,MPI DT
15,16,0.000250,0.000062,MPI DT
15,16,0.000136,0.000566,MPI DT
15,16,0.000306,0.000498,MPI DT
15,16,0.000212,0.000081,MPI DT
15,16,0.000529,0.000484,MPI DT
16,16,0.000486,0.000543,MPI DT
16,16,0.000582,0.000515,MPI DT
16,16,0.000327,0.000083,MPI DT
16,16,0.001172,0.000082,MPI DT
16,16,0.000764,0.000084,MPI DT
17,16,0.000228,0.000525,MPI DT
17,16,0.000478,0.000423,MPI DT
17,16,0.000277,0.000537,MPI DT
17,16,0.000795,0.000053,MPI DT
17,16,0.000128,0.000063,MPI DT
18,16,0.000949,0.000057,MPI DT
18,16,0.000646,0.000093,MPI DT
18,16,0.000348,0.000082,MPI DT
18,16,0.000095,0.000104,MPI DT
18,16,0.000100,0.000487,MPI DT
19,16,0.000354,0.001478,MPI DT
19,16,0.000354,0.000464,MPI DT
19,16,0.000097,0.000108,MPI DT
19,16,0.000406,0.000093,MPI DT
19,16,0.000532,0.000466,MPI DT
20,16,0.000645,0.000504,MPI DT
20,16,0.000555,0.000103,MPI DT
20,16,0.000645,0.000463,MPI DT
20,16,0.000380,0.000533,MPI DT
20,16,0.000197,0.000519,MPI DT
21,16,0.000371,0.000541,MPI DT
21,16,0.000109,0.000466,MPI DT
21,16,0.000108,0.002684,MPI DT
21,16,0.000906,0.000554,MPI DT
21,16,0.000357,0.000124,MPI DT
22,16,0.001567,0.000572,MPI DT
22,16,0.000778,0.000487,MPI DT
22,16,0.000101,0.000504,MPI DT
22,16,0.000474,0.000551,MPI DT
22,16,0.000098,0.000503,MPI DT
23,16,0.000111,0.000101,MPI DT
23,16,0.000492,0.000524,MPI DT
23,16,0.000392,0.000536,MPI DT
23,16,0.000345,0.000588,MPI DT
23,16,0.000300,0.000561,MPI DT
24,16,0.000958,0.000549,MPI DT
24,16,0.001006,0.000551,MPI DT
24,16,0.000204,0.000533,MPI DT
24,16,0.000212,0.000504,MPI DT
24,16,0.000686,0.000555,MPI DT
25,16,0.000793,0.000506,MPI DT
25,16,0.000311,0.000571,MPI DT
25,16,0.000226,0.000497,MPI DT
25,16,0.001421,0.000571,MPI DT
25,16,0.000279,0.000530,MPI DT
26,16,0.000795,0.000600,MPI DT
26,16,0.000364,0.000497,MPI DT
26,16,0.000522,0.000562,MPI DT
26,16,0.000495,0.000530,MPI DT
26,16,0.000296,0.000500,MPI DT
27,16,0.000310,0.000495,MPI DT
27,16,0.001104,0.000550,MPI DT
27,16,0.000559,0.000157,MPI DT
27,16,0.000264,0.000490,MPI DT
27,16,0.000304,0.000573,MPI DT
28,16,0.000121,0.000610,MPI DT
28,16,0.000103,0.000543,MPI DT
28,16,0.000130,0.000579,MPI DT
28,16,0.000796,0.000190,MPI DT
28,16,0.000106,0.000522,MPI DT
29,16,0.000335,0.000542,MPI DT
29,16,0.000283,0.000559,MPI DT
29,16,0.000139,0.000510,MPI DT
29,16,0.000846,0.000523,MPI DT
29,16,0.001156,0.000554,MPI DT
30,16,0.000229,0.000730,MPI DT
30,16,0.000496,0.000515,MPI DT
30,16,0.000281,0.000550,MPI DT
30,16,0.000369,0.000160,MPI DT
30,16,0.000485,0.000583,MPI DT
31,16,0.000263,0.000553,MPI DT
31,16,0.000315,0.000572,MPI DT
31,16,0.000487,0.000584,MPI DT
31,16,0.001565,0.000552,MPI DT
31,16,0.000620,0.000149,MPI DT
32,16,0.001003,0.000520,MPI DT
32,16,0.000325,0.000576,MPI DT
32,16,0.000225,0.000583,MPI DT
32,16,0.000496,0.000587,MPI DT
32,16,0.000256,0.000576,MPI DT
33,16,0.000893,0.000571,MPI DT
33,16,0.000843,0.000582,MPI DT
33,16,0.000695,0.000536,MPI DT
33,16,0.000673,0.000575,MPI DT
33,16,0.000255,0.000518,MPI DT
34,16,0.000306,0.000539,MPI DT
34,16,0.000583,0.000520,MPI DT
34,16,0.000495,0.000610,MPI DT
34,16,0.000313,0.000636,MPI DT
34,16,0.000121,0.000554,MPI DT
35,16,0.000239,0.000586,MPI DT
35,16,0.000123,0.000533,MPI DT
35,16,0.000492,0.000594,MPI DT
35,16,0.000914,0.000558,MPI DT
35,16,0.000125,0.000583,MPI DT
36,16,0.000955,0.000167,MPI DT
36,16,0.000681,0.000637,MPI DT
36,16,0.000223,0.000573,MPI DT
36,16,0.000681,0.000600,MPI DT
36,16,0.000219,0.000241,MPI DT
37,16,0.000239,0.000630,MPI DT
37,16,0.000199,0.000595,MPI DT
37,16,0.000134,0.000650,MPI DT
37,16,0.000296,0.000201,MPI DT
37,16,0.000267,0.000568,MPI DT
38,16,0.001336,0.000618,MPI DT
38,16,0.001820,0.000642,MPI DT
38,16,0.000361,0.000643,MPI DT
38,16,0.000323,0.000198,MPI DT
38,16,0.000449,0.000616,MPI DT
39,16,0.000124,0.000661,MPI DT
39,16,0.000757,0.000571,MPI DT
39,16,0.001602,0.000572,MPI DT
39,16,0.000203,0.000568,MPI DT
39,16,0.000180,0.000634,MPI DT
40,16,0.000313,0.000587,MPI DT
40,16,0.000353,0.000628,MPI DT
40,16,0.000872,0.000621,MPI DT
40,16,0.000167,0.000695,MPI DT
40,16,0.000367,0.000670,MPI DT
41,16,0.000494,0.000229,MPI DT
41,16,0.000276,0.000597,MPI DT
41,16,0.000132,0.000629,MPI DT
41,16,0.000419,0.000624,MPI DT
41,16,0.000282,0.000591,MPI DT
42,16,0.000313,0.000562,MPI DT
42,16,0.000284,0.000632,MPI DT
42,16,0.000168,0.000577,MPI DT
42,16,0.000495,0.000233,MPI DT
42,16,0.000415,0.000582,MPI DT
43,16,0.000520,0.000614,MPI DT
43,16,0.000137,0.000584,MPI DT
43,16,0.000475,0.000646,MPI DT
43,16,0.000249,0.000603,MPI DT
43,16,0.000518,0.000660,MPI DT
44,16,0.000860,0.001488,MPI DT
44,16,0.000619,0.000608,MPI DT
44,16,0.000156,0.000628,MPI DT
44,16,0.000506,0.000651,MPI DT
44,16,0.000521,0.000597,MPI DT
45,16,0.000541,0.000607,MPI DT
45,16,0.000483,0.000603,MPI DT
45,16,0.000399,0.000616,MPI DT
45,16,0.000489,0.000607,MPI DT
45,16,0.000310,0.000595,MPI DT
46,16,0.000795,0.000612,MPI DT
46,16,0.000679,0.000211,MPI DT
46,16,0.000522,0.000623,MPI DT
46,16,0.000563,0.000660,MPI DT
46,16,0.000269,0.000586,MPI DT
47,16,0.000466,0.000706,MPI DT
47,16,0.000493,0.000656,MPI DT
